"Comment";"FlowWords";"Flow";"cellComment";"DiscNumber";"Area";"Mean";"StdDev";"Mode";"Min";"Max";"X";"Y";"XM";"YM";"Perim.";"BX";"BY";"Width";"Height";"Major";"Minor";"Angle";"Circularity";"Feret";"IntDen";"Median";"Skew";"Kurt";"%Area";"RawIntDen";"Slice";"FeretX";"FeretY";"FeretAngle";"MinFeret";"Aspect.Ratio";"Roundness";"Solidity"
;;3;"Disc8";13;1540.395;63.331;28.863;52;15;255;67.116;192.181;67.867;191.873;176.481;39.931;160.973;55.529;60.209;75.527;25.968;47.496;0.622;73.258;97554.249;58;1.723;5.046;100;1002398;1;44.299;218.374;46.38;27.574;2.908;0.344;0.911
;;3;"Disc8";14;1422.15;71.079;27.94;85;14;255;86.361;201.072;86.977;200.327;217.769;56.153;157.541;63.64;78.303;97.384;18.594;53.804;0.377;96.475;101085.44;66;1.624;4.836;100;1038682;1;60.521;233.66;52.093;25.232;5.237;0.191;0.762
;;3;"Disc8";15;1720.925;67.333;25.74;85;11;252;185.823;117.777;185.708;117.86;179.374;160.349;91.717;57.401;54.594;67.066;32.672;43.216;0.672;71.506;115874.904;63;1.5;4.617;100;1190648;1;165.34;145.063;43.232;33.245;2.053;0.487;0.925
;;3;"Disc8";16;988.975;67.928;29.896;59;14;255;227.259;176.182;226.91;176.865;170.281;204.648;135.08;44.923;65.824;66.958;18.806;53.731;0.429;75.385;67178.945;62;1.318;2.708;100;690283;1;209.951;199.968;59.402;22.005;3.56;0.281;0.824
;;3;"Disc8";17;1218.263;78.651;29.932;85;19;255;228.375;149.714;227.982;150.644;211.917;196.537;112.619;56.153;84.854;93.274;16.63;57.073;0.341;98.411;95817.169;73;1.732;5.198;100;984549;1;196.537;197.473;57.821;18.224;5.609;0.178;0.877
;;3;"Disc8";18;1088.047;67.042;29.88;58;12;255;294.237;94.571;293.571;95.666;147.88;280.767;61.769;26.829;61.769;58.532;23.668;74.54;0.625;63.766;72945.304;59;2.167;6.9;100;749534;1;285.758;122.913;73.516;26.808;2.473;0.404;0.929
;;3;"Disc8";19;1357.14;66.931;24.583;56;11;255;217.999;73.57;217.642;73.979;155.157;196.537;47.418;46.171;49.29;57.925;29.831;45.686;0.708;63.536;90834.145;63;1.623;5.473;100;933347;1;196.537;93.589;44.204;34.851;1.942;0.515;0.93
;;3;"Disc8";20;1672.459;55.106;19.853;49;13;219;144.653;44.896;145.04;44.428;169.565;120.418;17.782;48.042;54.905;66.621;31.964;52.905;0.731;68.498;92163.062;52;1.638;5.358;100;947002;1;122.913;71.128;48.323;33.838;2.084;0.48;0.935
;;3;"Disc8";21;1471.394;62.814;24.605;55;12;255;95.309;65.316;95.035;65.862;159.633;66.136;46.171;57.401;42.739;54.982;34.073;18.973;0.726;60.185;92424.758;59;1.858;6.85;100;949691;1;66.136;68.632;17.496;35.962;1.614;0.62;0.911
;;3;"Disc8";22;798.031;80.906;31.949;85;12;255;138.948;144.217;138.324;144.851;142.872;118.858;122.601;42.739;47.418;58.024;17.512;43.884;0.491;61.552;64565.685;76;1.544;3.951;100;663431;1;120.418;169.708;49.934;21.115;3.313;0.302;0.824
;;3;"Disc8";23;1209.406;63.273;22.658;52;13;225;179.296;39.87;179.736;40.242;152.288;154.11;16.846;43.675;46.171;47.494;32.422;57.537;0.655;56.955;76523.208;59;1.523;4.06;100;786298;1;154.11;63.017;42.78;37.166;1.465;0.683;0.837
;;3;"Disc8";24;1393.538;67.214;25.402;61;13;255;257.081;96.973;257.263;96.89;142.531;235.22;72.999;41.803;48.042;47.722;37.18;54.81;0.862;49.199;93664.82;62;1.609;4.604;100;962433;1;255.81;121.042;77.55;37.929;1.284;0.779;0.967
;;3;"Disc9";1;2128.116;66.437;23.185;58;18;255;68.388;112.339;69.572;112.08;223.836;21.837;91.717;100.452;38.059;89.468;30.286;177.132;0.534;100.708;141386.305;62;1.889;6.908;100;1452785;1;21.837;107.939;175.914;37.732;2.954;0.339;0.906
;;3;"Disc9";2;558.135;75.514;39.21;51;15;255;124.157;147.932;125.232;148.373;97.326;106.067;137.888;37.748;19.966;38.144;18.63;169.262;0.74;38.442;42147.043;68;1.302;2.498;100;433073;1;106.691;142.255;164.949;19.236;2.047;0.488;0.969
;;3;"Disc9";3;1405.119;70.882;31.802;57;14;255;124.93;173.309;126.825;173.282;209.252;74.871;162.845;96.085;22.149;94.274;18.977;176.568;0.403;96.481;99598.085;64;1.891;5.762;100;1023399;1;74.871;167.836;174.806;20.588;4.968;0.201;0.926
;;3;"Disc9";4;977.102;83.642;31.73;70;18;255;110.736;195.768;110.154;195.591;189.156;70.192;187.802;89.533;16.222;83.845;14.838;176.619;0.343;89.75;81726.274;77;1.716;4.637;100;839761;1;70.192;192.169;176.014;16.222;5.651;0.177;0.929
;;3;"Disc9";5;546.359;84.226;31.811;85;22;255;158.133;187.033;158.684;186.938;93.668;139.135;178.443;38.059;17.782;38.47;18.083;0.632;0.783;38.385;46017.688;82;1.453;3.451;100;472845;1;139.135;189.05;7.472;17.765;2.127;0.47;0.974
;;3;"Disc9";6;530.301;83.874;42.432;85;22;255;186.141;174.353;186.456;174.831;92.903;168.772;163.469;33.692;21.213;34.574;19.529;16.447;0.772;34.841;44478.267;74;1.922;4.338;100;457027;1;168.772;178.443;16.65;20.188;1.77;0.565;0.963
;;3;"Disc9";7;599.983;79.291;36.683;60;14;255;162.115;209.621;161.785;209.953;113.408;138.824;196.537;43.675;24.645;44.344;17.227;27.74;0.586;47.738;47573.557;70;1.866;4.468;100;488832;1;138.824;220.246;24.723;19.409;2.574;0.388;0.923
;;3;"Disc9";8;964.644;63.576;26.627;49;17;248;56.678;257.073;57.315;256.991;145.908;22.773;243.955;63.952;26.205;62.013;19.806;167.921;0.569;64.081;61328.5;58;1.806;5.384;100;630168;1;22.773;257.057;176.371;20.511;3.131;0.319;0.912
;;3;"Disc9";9;1214.37;70.765;29.445;65;15;255;97.458;92.688;97.674;92.439;148.053;67.384;73.935;56.153;36.188;54.751;28.24;160.343;0.696;60.468;85934.331;66;1.74;5.6;100;883000;1;67.696;82.982;155.947;28.928;1.939;0.516;0.926
;;3;"Disc9";10;735.843;74.816;30.342;71;19;255;137.909;83.685;137.572;83.558;132.307;105.132;74.247;57.089;20.902;54.594;17.161;170.52;0.528;59.02;55053.056;69;1.966;6.346;100;565686;1;105.132;77.367;165.303;18.758;3.181;0.314;0.921
;;3;"Disc9";11;664.507;72.37;26.235;85;17;253;133.252;99.707;133.215;99.781;117.314;115.426;86.414;40.867;29.013;33.158;25.517;5.39;0.607;42.301;48090.623;69;1.444;4.503;100;494145;1;115.426;86.414;165.041;28.191;1.299;0.77;0.878
;;3;"Disc9";12;955.983;73.734;32.799;53;19;255;159.369;110.247;159.672;110.292;133.031;131.648;97.332;55.529;24.957;54.172;22.469;15.076;0.679;57.595;70488.633;67;2.038;6.264;100;724291;1;131.648;117.61;15.391;24.365;2.411;0.415;0.969
;;3;"Disc9";13;1135.053;76.559;33.493;85;12;255;189.431;90.883;188.917;90.431;168.534;156.605;77.367;71.128;24.021;69.096;20.916;170.855;0.502;71.374;86898.879;71;1.698;4.977;100;892911;1;156.605;94.213;175.236;23.228;3.304;0.303;0.931
;;3;"Disc9";14;1299.526;75.21;31.17;85;14;255;194.426;198.08;194.045;198.24;171.429;168.46;172.827;46.482;45.547;49.883;33.17;47.303;0.556;56.52;97737.018;68;1.828;5.129;100;1004276;1;172.827;217.126;50.599;38.668;1.504;0.665;0.832
;;3;"Disc9";15;757.156;73.137;24.905;85;16;255;106.76;183.397;107.343;183.266;149.439;74.871;175.011;66.136;17.158;67.334;14.317;176.428;0.426;66.374;55376.453;78;1.072;4.592;100;569009;1;74.871;184.682;175.147;15.312;4.703;0.213;0.885
;;3;"Disc9";16;892.238;82.656;37.097;67;21;255;193.039;269.959;192.941;269.796;140.146;161.597;253.314;54.594;29.325;56.408;20.14;23.457;0.571;58.049;73748.882;73;1.817;4.332;100;757791;1;161.597;277.335;22.43;21.533;2.801;0.357;0.93
;;3;"Disc9";17;804.065;74.45;30.903;85;15;255;160.321;161.859;160.546;161.735;163.152;122.913;152.55;73.623;19.966;62.432;16.398;0.483;0.38;73.656;59862.848;70;1.908;6.367;100;615108;1;122.913;160.037;178.301;19.966;3.807;0.263;0.844
;;3;"Disc9";18;634.727;80.043;34.494;85;17;255;96.135;159.532;97.195;159.728;124.334;69.256;150.99;54.905;16.534;51.976;15.549;4.077;0.516;54.977;50805.194;74;1.827;4.813;100;522038;1;69.256;160.349;2.927;16.534;3.343;0.299;0.94
;;3;"Disc9";19;1076.564;77.193;29.828;66;19;255;205.576;135.76;205.557;135.831;140.693;180.003;120.106;51.162;32.756;48.169;28.456;165.306;0.683;52.068;83103.559;72;1.606;4.474;100;853913;1;180.003;128.841;169.296;29.756;1.693;0.591;0.96
;;3;"Disc9";20;888.248;76.901;33.528;85;23;255;152.462;129.162;151.76;129.197;146.716;122.289;119.794;62.705;19.03;63.821;17.721;6.898;0.519;63.31;68306.894;70;1.798;5.039;100;701873;1;122.289;130.401;7.93;18.048;3.602;0.278;0.966
;;3;"Disc9";21;676.477;75.316;29.482;85;17;255;201.745;77.432;202.116;77.829;131.031;175.011;64.888;53.97;25.581;57.235;15.049;159.999;0.495;56.631;50949.618;71;2.035;7.691;100;523522;1;175.011;68.944;162.364;16.153;3.803;0.263;0.939
;;3;"Disc9";22;1231.79;74.197;28.344;65;17;255;101.478;60.657;101.902;60.828;145.502;73.623;41.179;55.217;36.812;57.875;27.099;156.794;0.731;58.916;91395.006;69;1.626;4.749;100;939110;1;74.247;50.538;157.917;28.85;2.136;0.468;0.955
;;3;"Disc9";23;912.578;65.894;27.056;85;17;255;68.168;69.805;68.936;70.319;121.574;46.171;54.905;46.482;27.453;44.618;26.042;170.848;0.776;46.633;60133.497;60;1.754;5.384;100;617889;1;46.171;74.871;4.604;27.27;1.713;0.584;"NaN"
;;3;"Disc9";24;1207.071;73.768;30.785;85;11;255;171.103;146.829;171.035;146.672;207.407;129.777;130.401;77.679;31.82;69.294;22.179;170.655;0.353;79.619;89042.663;71;1.306;3.949;100;914939;1;129.777;139.135;167.325;30.607;3.124;0.32;0.691
;;3;"Disc10";1;1032.672;51.792;56.2;21;0;255;111.197;182.21;112.552;183.342;147.844;91.093;155.358;34.94;56.777;59.77;21.998;114.607;0.594;63.965;53484.535;30;2.193;4.366;99.934;549569;3;91.093;155.358;119.19;24.004;2.717;0.368;0.945
;;3;"Disc10";2;1803.55;37.055;48.395;11;0;255;76.875;100.518;76.49;96.793;220.29;58.649;45.547;39.931;86.726;74.858;30.676;112.118;0.467;94.46;66831.12;20;2.878;8.627;99.563;686709;3;58.961;45.547;113.348;35.236;2.44;0.41;0.873
;;3;"Disc10";3;1692.215;37.866;45.954;15;0;255;180.106;146.884;181.139;146.693;173.631;152.862;122.289;55.841;51.162;52.856;40.764;149.561;0.705;64.156;64076.939;23;3.002;9.493;99.96;658409;3;152.862;122.601;149.944;45.116;1.297;0.771;0.906
;;3;"Disc10";4;1101.38;46.765;56.945;14;0;255;225.06;154.676;225.748;157.631;139.23;204.648;135.08;43.987;36.188;47.731;29.38;147.472;0.714;53.672;51506.488;25;2.362;5.061;99.912;529244;3;204.648;136.016;144.462;30.685;1.625;0.616;0.928
;;3;"Disc10";5;1275.001;55.663;64.545;255;0;255;205.607;179.147;210.057;181.849;164.17;177.507;162.221;67.072;38.995;53.573;30.302;179.109;0.594;67.281;70970.371;30;2.035;3.18;99.977;729241;3;177.507;173.451;175.479;36.86;1.768;0.566;0.868
;;3;"Disc10";6;1371.835;64.413;74.999;255;0;255;159.617;270.048;160.109;270.684;185.105;137.888;228.357;37.436;76.431;69.804;25.022;108.085;0.503;81.685;88364.239;28;1.526;1.018;99.922;907968;3;137.888;228.357;111.273;27.756;2.79;0.358;0.908
;;3;"Disc10";7;1511.588;41.988;50.618;15;0;255;143.337;143.474;144.569;146.215;191.343;122.289;107.315;37.748;74.871;64.966;29.625;108.267;0.519;82.888;63468.878;24;2.717;7.484;99.974;652161;3;122.289;107.315;115.408;31.748;2.193;0.456;0.871
;;3;"Disc10";8;1633.628;53.004;63.696;22;0;255;138.29;203.442;139.503;204.947;203.082;122.913;160.037;36.188;85.166;85.633;24.29;105.273;0.498;90.807;86589.496;26;2.063;3.318;99.917;889732;3;127.593;160.037;110.303;27.115;3.525;0.284;0.904
;;3;"Disc10";9;1357.918;55.593;68.667;255;0;255;161.343;212.571;162.922;212.755;189.503;142.567;168.772;33.692;81.422;80.369;21.513;106.352;0.475;86.437;75490.245;27;2.004;2.835;99.928;775684;3;142.567;168.772;109.612;23.001;3.736;0.268;0.928
;;3;"Disc10";10;2525.769;32.559;42.686;12;0;255;246.339;197.041;241.554;198.986;229.662;197.473;178.755;98.892;41.491;97.295;33.053;10.638;0.602;99.906;82235.554;20;3.492;13.393;99.78;844994;3;197.785;206.208;9.345;35.379;2.944;0.34;0.946
;;3;"Disc10";11;1994.981;37.479;52.614;8;0;255;19.869;214.575;18.096;212.901;185.175;0.624;175.947;37.124;75.183;70.577;35.991;97.72;0.731;75.972;74769.097;18;2.635;6.666;99.459;768274;3;18.094;175.947;98.263;36.614;1.961;0.51;0.957
;;3;"Disc10";12;865.669;37.871;47.179;13;0;255;41.929;199.248;42.69;197.329;146.937;22.773;168.46;32.132;59.897;61.262;17.992;111.341;0.504;64.908;32783.412;22;2.891;8.909;99.775;336859;3;25.269;168.46;114.717;20.69;3.405;0.294;0.855
;;3;"Disc10";13;2055.903;36.254;48.359;11;0;255;81.328;238.263;83.802;240.347;229.381;52.722;192.169;59.585;85.478;88.831;29.468;126.027;0.491;102.56;74534.067;21;3.013;9.437;99.342;765859;3;52.722;192.169;125.092;35.685;3.015;0.332;0.863
;;3;"Disc10";14;712.875;31.939;46.557;8;0;255;33.248;272.418;33.475;276.704;127.707;17.782;248.634;28.701;52.098;45.88;19.783;108.497;0.549;55.793;22768.316;15;3.021;9.543;99.618;233951;3;17.782;248.634;110.969;22.742;2.319;0.431;0.907
;;3;"Disc10";15;2328.013;22;0;22;22;22;82.954;239.599;82.954;239.599;232.329;51.474;194.665;62.393;85.478;90.101;32.898;127.766;0.542;102.666;51216.278;22;"NaN";"NaN";100;526262;3;52.722;194.665;125.477;37.176;2.739;0.365;0.899
;;3;"Disc10";16;1146.051;34.973;45.268;22;0;255;48.387;249.792;49.453;252.493;150.334;31.196;216.502;31.196;60.833;53.64;27.204;105.817;0.637;64.123;40080.726;20;2.919;9.351;99.652;411841;3;37.436;216.502;108.435;30.793;1.972;0.507;0.914
;;3;"Disc10";17;958.611;42.362;50.44;12;0;255;43.788;159.726;45.27;160.33;120.129;28.701;139.135;29.948;44.611;41.588;29.348;88.424;0.835;45.184;40608.692;24;2.486;6.375;99.807;417266;3;39.307;139.135;99.137;29.631;1.417;0.706;0.96
;;3;"Disc10";18;1192.473;45.152;57.342;22;0;255;113.38;244.265;114.811;243.399;164.262;92.341;215.878;35.252;61.145;66.985;22.666;108.486;0.555;68.428;53842.773;23;2.414;5.318;99.796;553250;3;92.341;217.126;121.009;23.338;2.955;0.338;0.926
;;3;"Disc10";19;2103.688;7.631;18.494;0;0;139;157.862;101.719;155.94;98.035;188.204;121.666;80.486;72.375;41.179;71.355;37.538;173.089;0.746;76.258;16052.3;2;3.389;10.934;80.274;164942;2;121.666;85.166;161.639;40.978;1.901;0.526;0.938
;;3;"Disc11";1;2075.465;38.361;51.02;9;0;255;65.755;198.368;66.056;199.212;181.738;30.572;177.819;69.256;39.619;73.276;36.063;15.983;0.79;73.029;79616.552;21;2.785;7.911;99.133;818083;3;30.572;207.767;19.983;37.26;2.032;0.492;0.985
;;3;"Disc11";2;1366.58;55.275;64.356;255;0;255;92.567;224.189;93.709;222.788;158.082;70.504;197.785;47.418;53.034;64.281;27.068;53.093;0.687;64.201;75538.126;29;1.957;2.951;99.836;776176;3;72.687;249.57;45.984;28.012;2.375;0.421;0.956
;;3;"Disc11";3;1369.013;52.771;59.241;255;0;255;145.711;209.64;145.862;209.667;155.82;127.593;183.434;38.995;53.97;58.441;29.826;62.764;0.709;63.43;72244.691;30;2.137;4.002;99.972;742335;3;131.648;237.092;57.248;33.276;1.959;0.51;0.937
;;3;"Disc11";4;705.479;41.904;55.899;22;0;255;163.903;218.902;164.436;217.913;143.239;151.614;192.169;27.141;59.897;62.993;14.259;73.605;0.432;62.306;29562.286;22;2.765;7.048;99.765;303761;3;160.037;252.066;74.015;15.323;4.418;0.226;0.854
;;3;"Disc11";5;1144.785;41.92;49.977;14;0;255;146.008;261.526;146.147;263.889;138.667;133.52;235.22;27.453;54.282;54.181;26.902;95.006;0.748;54.931;47988.923;25;2.775;7.814;99.949;493100;3;139.135;235.22;98.82;27.453;2.014;0.497;0.957
;;3;"Disc11";6;1155.004;55.398;65.627;255;0;255;32.972;236.552;31.444;238.408;134.113;16.846;214.007;34.316;46.171;48.36;30.41;68.055;0.807;49.041;63985.36;27;1.844;2.462;99.899;657468;3;19.342;257.057;53.276;31.151;1.59;0.629;0.965
;;3;"Disc11";7;1585.26;47.453;58.424;13;0;255;133.893;177.959;131.001;181.003;195.61;100.452;145.999;69.256;59.273;78.831;25.604;44.282;0.521;85.603;75224.851;25;2.303;4.757;99.871;772957;3;100.452;197.473;36.703;27.636;3.079;0.325;0.919
;;3;"Disc11";8;1497.671;48.827;58.814;255;0;255;196.264;126.742;197.373;123.659;168.809;165.34;97.956;54.905;51.162;65.984;28.899;45.691;0.66;71.608;73126.71;26;2.26;4.549;99.948;751398;3;165.34;145.375;41.468;29.933;2.283;0.438;0.965
;;3;"Disc11";9;903.819;42.51;49.285;22;0;255;187.616;171.97;186.706;171.52;139.668;165.964;144.127;40.555;48.666;59.315;19.401;52.688;0.582;61.924;38421.21;25;2.578;6.92;99.752;394789;3;166.276;192.481;51.34;20.227;3.057;0.327;0.957
;;3;"Disc11";10;1064.106;51.8;64.315;255;0;255;177.008;272.446;176.469;271.93;143.87;159.725;239.588;36.188;53.658;50.066;27.061;125.563;0.646;58.917;55120.791;25;2.046;3.225;99.881;566382;3;164.093;239.588;114.394;29.559;1.85;0.541;0.883
;;3;"Disc11";11;724.067;49.185;56.019;17;1;255;216.183;226.417;216.153;225.999;139.218;207.767;197.473;19.654;60.833;54.803;16.822;88.494;0.469;60.898;35613.503;28;2.235;4.58;100;365939;3;209.951;197.473;92.643;19.649;3.258;0.307;0.888
;;3;"Disc11";12;1150.917;35.834;46.501;12;0;255;249.469;234.738;250.561;233.501;147.876;235.844;201.528;27.765;59.897;55.768;26.277;91.438;0.661;60.056;41241.667;20;2.955;9.155;99.924;423770;3;248.322;201.528;94.17;27.765;2.122;0.471;0.948
;;3;"Disc11";13;1293.2;54.375;58.83;255;0;255;135.556;59.011;135.51;60.222;158.004;109.187;36.812;53.658;46.171;59.42;27.711;35.967;0.651;60.03;70318.029;33;2.148;4.047;99.925;722538;3;109.187;74.871;37.823;28.994;2.144;0.466;0.902
;;3;"Disc11";14;753.166;39.033;47.271;18;0;255;90.062;77.171;91.589;76.997;124.674;68.632;58.649;45.235;35.564;53.966;17.77;36.297;0.609;53.647;29398.008;24;2.936;9.127;99.289;302073;3;68.632;88.597;33.136;19.347;3.037;0.329;0.938
;;3;"Disc11";15;2127.337;48.508;65.346;255;0;255;148.38;84.47;146.708;85.076;221.787;108.563;54.905;78.615;63.952;90.347;29.98;39.522;0.543;99.022;103192.534;23;2.185;3.797;98.801;1060333;3;108.563;118.858;37.448;32.016;3.014;0.332;0.959
;;3;"Disc11";16;1161.038;54.848;59.732;255;0;255;171.369;110.635;169.68;111.687;184.555;135.392;86.726;71.128;45.859;87.067;16.979;27.912;0.428;82.285;63680.551;33;2.147;4.024;99.405;654336;3;135.392;130.401;31.038;19.732;5.128;0.195;0.845
;;3;"Disc11";17;1955.76;39.54;51.835;9;0;255;110.373;134.323;109.238;135.474;250.147;70.504;98.58;97.956;58.961;91.28;27.28;30.136;0.393;111.243;77331.166;22;2.715;7.486;98.154;794600;3;70.504;152.55;28.29;30.518;3.346;0.299;0.849
;;3;"Disc11";18;527.09;27.858;35.468;12;0;255;257.645;141.49;256.921;140.579;101.836;244.579;121.354;24.957;39.931;37.464;17.914;110.036;0.639;40.627;14683.676;17;3.921;18.32;99.889;150879;3;255.81;121.354;100.62;18.277;2.091;0.478;0.93
;;3;"Disc11";19;1011.942;43.977;51.903;22;0;255;184.525;218.266;184.876;217.565;177.031;173.763;180.003;24.021;78.615;70.333;18.319;84.283;0.406;79.599;44502.208;25;2.471;6.131;99.683;457273;3;184.994;258.617;80.981;21.563;3.839;0.26;0.875
;;3;"Disc11";20;866.448;41.162;52.134;9;0;255;112.671;267.088;112.757;268.561;149.59;101.388;233.66;25.269;66.136;61.403;17.967;75.387;0.487;68.734;35664.889;23;2.637;6.893;99.73;366467;3;106.379;299.796;74.197;19.634;3.418;0.293;0.931
;;3;"Disc11";21;902.748;48.457;53.212;22;0;255;113.821;230.51;114.69;228.648;134.944;96.709;204.024;33.38;54.594;56.774;20.246;59.809;0.623;58.627;43744.468;29;2.408;5.685;99.968;449487;3;100.452;258.305;67.802;21.181;2.804;0.357;0.94
;;3;"Disc11";22;786.158;45.279;54.239;22;0;255;237.198;270.566;236.605;271.309;116.424;223.365;247.387;26.517;44.611;40.464;24.737;95.992;0.729;45.927;35596.277;25;2.475;5.868;99.938;365762;3;232.412;247.387;103.753;26.517;1.636;0.611;0.947
;;3;"Disc11";23;1953.717;41.567;54.229;9;0;255;108.363;135.676;106.298;137.285;213.93;68.944;104.82;82.67;51.474;79.022;31.479;26.564;0.536;92.511;81209.89;23;2.632;6.764;98.909;834455;3;68.944;147.558;27.516;34.566;2.51;0.398;0.926
;;3;"Disc11";24;894.865;39.746;47.043;13;0;255;266.778;108.05;265.105;104.633;156.183;251.442;75.183;34.316;62.081;61.749;18.452;121.534;0.461;69.903;35567.568;23;2.831;8.548;99.946;365467;3;252.69;75.183;117.366;22.058;3.347;0.299;0.854
;;3;"Disc11";25;2006.172;44.29;54.997;12;0;255;203.352;69.291;205.563;66.23;238.873;161.597;38.995;86.102;62.081;90.131;28.34;34.008;0.442;105.35;88853.471;25;2.447;5.72;99.539;912995;3;161.597;100.452;35.479;34.61;3.18;0.314;0.836
;;3;"Disc11";26;1138.557;35.034;50.14;10;0;255;274.281;187.07;275.348;188.202;161.274;258.305;153.798;30.26;64.888;62.828;23.074;102.3;0.55;66.137;39887.836;17;2.961;8.699;99.829;409859;3;270.784;153.798;101.151;24.738;2.723;0.367;0.892
;;3;"Disc11";27;848.443;40.601;48.642;22;0;255;230.632;228.371;232.06;221.45;164.313;218.998;188.426;22.149;76.119;72.921;14.814;77.705;0.395;77.764;34447.696;23;2.857;8.424;99.966;353960;3;221.182;264.545;78.194;15.587;4.922;0.203;0.936
;;3;"Disc11";28;990.726;48.625;53.428;22;0;255;131.941;298.812;130.327;296.839;120.933;117.298;278.895;31.508;40.555;40.471;31.169;84.385;0.851;41.336;48174.319;28;2.3;5.126;99.98;495005;3;122.601;319.45;71.975;31.285;1.298;0.77;0.968
;;3;"Disc11";29;981.968;45.439;58.029;11;0;255;51.732;273.387;50.912;274.672;150.416;26.517;249.882;52.41;46.171;68.19;18.335;40.473;0.545;65.584;44619.577;24;2.369;5.019;99.673;458479;3;26.829;292.621;37.851;19.26;3.719;0.269;0.943
;;3;"Disc11";30;1144.007;41.527;52.822;22;0;255;54.921;244.249;51.824;249.093;194.168;24.333;216.502;53.346;69.256;73.69;19.767;54.824;0.381;87.229;47507.379;22;2.601;6.602;99.745;488152;3;24.333;285.758;52.556;26.882;3.728;0.268;0.774
;;3;"Disc11";31;1911.187;41.286;53.884;22;0;255;109.115;133.806;106.802;134.309;218.558;69.256;103.884;81.734;52.098;83.679;29.08;27.744;0.503;94.337;78904.845;22;2.69;7.085;99.129;810770;3;69.256;150.99;29.956;31.677;2.877;0.348;0.884
;;3;"Disc11";32;1061.576;33.754;40.196;22;0;255;157.826;137.404;154.905;138.339;181.672;127.593;112.307;62.705;53.97;69.113;19.557;32.892;0.404;82.529;35832.086;22;3.401;13.273;99.789;368185;3;127.593;166.276;40.554;23.416;3.534;0.283;0.824
;;3;"Disc11";33;978.853;38.418;42.204;22;0;255;113.205;167.72;115.346;166.501;167.329;92.653;132.896;44.611;65.512;62.581;19.915;53.158;0.439;76.081;37605.175;24;2.903;9.883;99.791;386404;3;98.58;198.408;59.439;21.216;3.142;0.318;0.898
;;3;"Disc11";34;911.313;46.103;51.278;17;1;255;217.807;180.761;218.233;179.489;137.479;206.519;148.806;21.837;58.649;55.323;20.974;93.42;0.606;58.811;42014.102;28;2.597;6.765;100;431707;3;222.118;148.806;94.259;21.783;2.638;0.379;0.952
;;3;"Disc11";35;1126.781;41.56;50.63;14;0;255;272.492;230.397;272.331;228.833;143.485;255.81;202.776;31.508;58.025;57.548;24.93;106.409;0.688;59.418;46829.053;23;2.533;6.477;99.931;481182;3;262.049;202.776;102.431;26.75;2.308;0.433;0.959
;;3;"Disc11";36;959.973;42.78;56.066;10;0;255;38.541;132.25;39.568;133.502;124.569;15.598;114.802;43.675;36.812;41.167;29.691;15.438;0.777;45.688;41067.852;22;2.432;5.56;99.351;421984;3;15.598;139.759;17.074;33.633;1.387;0.721;0.904
20171124;"Disc1A";1;"change";1;810.384;49.365;52.451;22;0;255;82.683;84.724;83.596;87.286;202.815;70.91;37.237;23.769;96.263;81.147;12.715;105.257;0.248;99.06;40004.639;30;2.401;5.501;99.99;1019684;1;71.306;37.237;103.647;14.451;6.382;0.157;0.871
20171124;"Disc1A";1;"change";2;1020.238;44.614;46.397;23;1;255;64.147;96.242;64.229;98.122;210.399;46.349;59.422;31.295;87.548;62.899;20.652;93.685;0.29;88.518;45516.79;30;2.842;8.488;100;1160184;1;46.349;59.422;98.493;26.736;3.046;0.328;0.702
20171124;"Disc1A";1;"change";3;665.813;37.875;41.803;22;0;255;79.536;32.322;80.495;34.057;136.715;69.325;3.169;18.223;63.779;52.746;16.072;96.379;0.448;64.093;25217.913;25;3.203;11.362;99.953;642783;1;78.436;3.169;95.675;18.223;3.282;0.305;0.928
20171124;"Disc1A";1;"change";4;2056.797;45.445;48.536;24;0;255;111.344;75.71;111.72;77.3;260.643;87.944;21.788;38.426;117.258;110.074;23.791;103.025;0.38;120.138;93470.892;30;2.739;7.783;99.884;2382493;1;89.528;21.788;102.57;28.917;4.627;0.216;0.848
20171124;"Disc1A";1;"change";5;2002.774;33.934;35.473;17;0;255;40.207;99.264;40.606;98.386;249.861;25.749;35.653;29.711;112.901;104.229;24.465;90.413;0.403;113.057;67962.15;23;3.207;12.7;99.508;1732297;1;31.691;35.653;93.013;29.559;4.26;0.235;0.865
20171124;"Disc1A";1;"change";6;1016.747;46.232;47.927;24;0;255;83.187;139.585;83.885;139.646;167.713;70.117;97.055;26.938;76.456;57.989;22.324;97.159;0.454;76.752;47006.326;31;2.557;6.946;99.093;1198151;1;79.229;97.055;95.034;25.836;2.598;0.385;0.86
20171124;"Disc1A";1;"change";7;1902.732;55.431;26.381;45;0;239;98.217;114.175;97.973;114.491;335.624;85.567;34.464;25.353;162.815;132.049;18.347;95.114;0.212;162.971;105469.726;52;0.907;1.547;99.998;2688333;0;88.34;34.464;92.508;21.912;7.197;0.139;0.79
20171124;"Disc1A";1;"change";7;1902.732;55.431;26.381;45;0;239;98.217;114.175;97.973;114.491;335.624;85.567;34.464;25.353;162.815;132.049;18.347;95.114;0.212;162.971;105469.726;52;0.907;1.547;99.998;2688333;0;88.34;34.464;92.508;21.912;7.197;0.139;0.79
